league,season,date,club_name,home_away,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,wins,draws,loses,pts
EPL,2022,2023-05-13 14:00:00,Wolverhampton Wanderers,a,0.268789,3.10118,0.268789,3.10118,13.5,8.580645161290322,4,13,0,2,0.0686,l,0,0,1,0
EPL,2022,2023-05-20 14:00:00,Wolverhampton Wanderers,h,1.28976,2.46976,1.28976,2.46976,8.19047619047619,9.03125,6,9,1,1,0.5913,d,0,1,0,1
EPL,2022,2023-05-28 15:30:00,Wolverhampton Wanderers,a,0.38772,3.02466,0.38772,3.02466,15.928571428571429,12.625,3,12,0,5,0.0827,l,0,0,1,0
EPL,2022,2022-08-07 13:00:00,Brentford,a,0.931067,0.455695,0.931067,0.455695,22.214285714285715,17.705882352941178,3,5,2,2,1.8173,d,0,1,0,1
EPL,2022,2022-08-13 16:30:00,Brentford,h,1.38785,0.896038,1.38785,0.896038,20.4,6.6923076923076925,3,11,4,0,1.7734,w,1,0,0,3
EPL,2022,2022-08-20 14:00:00,Brentford,a,1.59352,2.89934,1.59352,2.89934,11.153846153846152,9.625,8,7,2,3,0.5215,l,0,0,1,0
EPL,2022,2022-08-27 14:00:00,Brentford,h,2.28391,1.65465,2.28391,1.65465,11.5,17.4,9,7,1,1,1.8569,d,0,1,0,1
EPL,2022,2022-08-30 18:30:00,Brentford,a,1.61808,0.777363,1.61808,0.777363,14.473684210526317,13.0,8,1,1,1,2.0356,d,0,1,0,1
EPL,2022,2022-09-03 14:00:00,Brentford,h,2.7485,1.796,1.98734,1.796,6.7,3.3548387096774195,5,9,5,2,2.0549,w,1,0,0,3
EPL,2022,2022-09-18 11:00:00,Brentford,h,0.54011,1.32021,0.54011,1.32021,11.541666666666666,10.055555555555555,3,9,0,3,0.7047,l,0,0,1,0
EPL,2022,2022-10-01 14:00:00,Brentford,a,1.046,0.758128,1.046,0.758128,7.64,19.0625,9,6,0,0,1.6037,d,0,1,0,1
EPL,2022,2022-10-08 14:00:00,Brentford,a,1.13466,2.44631,0.373493,2.44631,9.15,7.727272727272728,4,9,1,5,0.4125,l,0,0,1,0
EPL,2022,2022-10-14 19:00:00,Brentford,h,1.90636,2.15668,1.1452,2.15668,13.0,3.96,8,14,2,0,1.194,w,1,0,0,3
EPL,2022,2022-10-19 18:30:00,Brentford,h,1.45228,0.557405,1.45228,0.557405,16.705882352941178,10.5,7,14,0,0,2.201,d,0,1,0,1
EPL,2022,2022-10-23 13:00:00,Brentford,a,1.00462,3.45617,1.00462,2.695,7.363636363636363,7.172413793103448,3,9,0,4,0.1311,l,0,0,1,0
EPL,2022,2022-10-29 14:00:00,Brentford,h,1.29257,0.557605,1.29257,0.557605,5.84,12.72222222222222,6,2,1,1,2.0292,d,0,1,0,1
EPL,2022,2022-11-05 15:00:00,Brentford,a,1.2204,1.29696,0.459234,1.29696,13.357142857142858,16.235294117647058,6,10,2,2,1.3210000000000002,d,0,1,0,1
EPL,2022,2022-11-12 12:30:00,Brentford,a,3.29012,1.605,3.29012,1.605,16.46153846153846,4.2,6,26,2,1,2.4331,w,1,0,0,3
EPL,2022,2022-12-26 12:30:00,Brentford,h,2.25263,0.883787,2.25263,0.883787,11.583333333333334,8.8125,7,5,2,2,2.4435,d,0,1,0,1
EPL,2022,2022-12-30 19:45:00,Brentford,a,1.51436,1.13979,1.51436,1.13979,30.444444444444443,10.0,7,5,2,0,1.723,w,1,0,0,3
EPL,2022,2023-01-02 17:30:00,Brentford,h,2.0991,2.10461,2.0991,2.10461,16.11764705882353,4.777777777777778,0,19,3,1,1.3942,w,1,0,0,3
EPL,2022,2023-01-14 17:30:00,Brentford,h,1.29815,0.269283,0.536983,0.269283,13.0,10.142857142857142,3,2,2,0,2.4158999999999997,w,1,0,0,3
EPL,2022,2023-01-22 14:00:00,Brentford,a,0.17114,0.374736,0.17114,0.374736,7.037037037037037,7.260869565217392,5,7,0,0,0.9567,d,0,1,0,1
EPL,2022,2023-02-04 15:00:00,Brentford,h,2.36747,0.644385,2.36747,0.644385,12.058823529411764,8.578947368421053,12,5,3,0,2.5815,w,1,0,0,3
EPL,2022,2023-02-11 15:00:00,Brentford,a,2.17538,1.36738,2.17538,1.36738,12.0,6.466666666666667,15,21,1,1,2.0312,d,0,1,0,1
EPL,2022,2023-02-18 15:00:00,Brentford,h,0.610105,1.12202,0.610105,1.12202,7.32,19.733333333333334,12,3,1,1,0.8538999999999999,d,0,1,0,1
EPL,2022,2023-03-06 20:00:00,Brentford,h,2.44358,1.67531,1.68241,1.67531,6.2105263157894735,4.521739130434782,7,3,3,2,1.9436,w,1,0,0,3
EPL,2022,2023-03-11 15:00:00,Brentford,a,1.95088,1.71599,1.95088,1.71599,6.055555555555555,11.5,7,0,0,1,1.5633,l,0,0,1,0
EPL,2022,2023-03-15 19:30:00,Brentford,a,1.66591,0.358977,1.66591,0.358977,11.807692307692308,5.4,4,6,2,0,2.6128,w,1,0,0,3
EPL,2022,2023-03-18 15:00:00,Brentford,h,0.476467,1.42133,0.476467,1.42133,9.133333333333333,9.88,7,5,1,1,0.5523,d,0,1,0,1
EPL,2022,2023-04-01 14:00:00,Brentford,a,1.2788,3.8195,1.2788,3.05833,11.956521739130435,6.3125,4,11,3,3,0.1958999999999999,d,0,1,0,1
EPL,2022,2023-04-05 19:00:00,Brentford,a,0.64499,1.1445,0.64499,1.1445,17.705882352941178,9.473684210526317,2,12,0,1,0.9062,l,0,0,1,0
EPL,2022,2023-04-08 14:00:00,Brentford,h,2.06521,1.02337,0.542871,1.02337,12.5625,5.481481481481482,5,9,1,2,2.2487999999999997,l,0,0,1,0
EPL,2022,2023-04-15 14:00:00,Brentford,a,1.5133,0.93912,1.5133,0.93912,12.952380952380953,14.0,4,3,0,2,1.8684000000000005,l,0,0,1,0
EPL,2022,2023-04-22 14:00:00,Brentford,h,2.03162,1.66602,2.03162,1.66602,9.23076923076923,8.3125,7,4,1,1,1.6088,d,0,1,0,1
EPL,2022,2023-04-26 18:45:00,Brentford,a,0.695344,1.21124,0.695344,1.21124,14.4,8.333333333333334,3,10,2,0,0.8825000000000001,w,1,0,0,3
EPL,2022,2023-04-29 14:00:00,Brentford,h,1.32059,0.939693,1.32059,0.939693,11.583333333333334,18.75,5,3,2,1,1.6869,w,1,0,0,3
EPL,2022,2023-05-06 16:30:00,Brentford,a,0.183892,1.992,0.183892,1.992,9.0,7.695652173913044,3,13,0,1,0.0888,l,0,0,1,0
EPL,2022,2023-05-14 13:00:00,Brentford,h,4.42571,0.203312,4.42571,0.203312,12.947368421052632,19.133333333333333,7,2,2,0,2.9901,w,1,0,0,3
EPL,2022,2023-05-20 11:30:00,Brentford,a,1.15344,1.61667,1.15344,1.61667,19.625,13.266666666666667,5,3,3,1,1.0321,w,1,0,0,3
EPL,2022,2023-05-28 15:30:00,Brentford,h,1.43893,1.18649,1.43893,1.18649,8.125,14.666666666666666,12,11,1,0,1.5944999999999998,w,1,0,0,3
EPL,2022,2022-08-06 14:00:00,Leeds,h,0.88917,1.10119,0.88917,1.10119,9.285714285714286,10.647058823529411,5,9,2,1,1.156,w,1,0,0,3
EPL,2022,2022-08-13 14:00:00,Leeds,a,1.99694,1.40906,1.99694,1.40906,4.852941176470588,13.263157894736842,9,4,2,2,1.8274,d,0,1,0,1
EPL,2022,2022-08-21 13:00:00,Leeds,h,2.20971,0.692492,2.20971,0.692492,8.5625,4.633333333333334,1,7,3,0,2.6486,w,1,0,0,3
EPL,2022,2022-08-27 14:00:00,Leeds,a,1.14874,1.60986,1.14874,1.60986,5.5,12.35,5,6,0,1,1.0015,l,0,0,1,0
EPL,2022,2022-08-30 19:00:00,Leeds,h,1.04551,1.17189,1.04551,1.17189,5.857142857142857,13.64,9,3,1,1,1.2206,d,0,1,0,1
EPL,2022,2022-09-03 14:00:00,Leeds,a,1.796,2.7485,1.796,1.98734,3.3548387096774195,6.7,9,5,2,5,0.7259,l,0,0,1,0
EPL,2022,2022-10-02 15:30:00,Leeds,h,0.298626,1.89645,0.298626,1.89645,13.333333333333334,9.583333333333334,6,12,0,0,0.2483,d,0,1,0,1
EPL,2022,2022-10-09 13:00:00,Leeds,a,1.06564,1.65194,1.06564,1.65194,6.368421052631579,7.105263157894737,10,5,1,2,0.8978999999999999,l,0,0,1,0
EPL,2022,2022-10-16 13:00:00,Leeds,h,2.02232,0.821757,1.26115,0.821757,12.142857142857142,10.473684210526317,8,5,0,1,2.2682,l,0,0,1,0
EPL,2022,2022-10-20 19:15:00,Leeds,a,1.19464,0.655249,1.19464,0.655249,8.7,10.678571428571429,5,4,0,2,1.8351,l,0,0,1,0
EPL,2022,2022-10-23 13:00:00,Leeds,h,1.96384,2.47512,1.96384,2.47512,6.033333333333333,14.68421052631579,8,3,2,3,1.0389000000000002,l,0,0,1,0
EPL,2022,2022-10-29 18:45:00,Leeds,a,1.61271,1.90889,1.61271,1.90889,29.285714285714285,10.916666666666666,6,14,2,1,1.1673,w,1,0,0,3
EPL,2022,2022-11-05 15:00:00,Leeds,h,2.22532,1.55594,1.46415,1.55594,4.757575757575758,15.384615384615383,8,5,4,3,1.8841,w,1,0,0,3
EPL,2022,2022-11-12 15:00:00,Leeds,a,1.71731,2.58046,1.71731,2.58046,21.533333333333335,16.727272727272727,6,7,3,4,0.8555999999999999,l,0,0,1,0
EPL,2022,2022-12-28 20:00:00,Leeds,h,0.603751,4.16249,0.603751,4.16249,27.0,7.9,7,13,1,3,0.062,l,0,0,1,0
EPL,2022,2022-12-31 15:00:00,Leeds,a,0.517099,2.78846,0.517099,2.78846,9.08695652173913,6.391304347826087,4,9,0,0,0.1804,d,0,1,0,1
EPL,2022,2023-01-04 19:45:00,Leeds,h,1.2577,1.29245,1.2577,0.531284,4.260869565217392,9.592592592592592,7,3,2,2,1.2828,d,0,1,0,1
EPL,2022,2023-01-13 20:00:00,Leeds,a,2.46295,1.64599,2.46295,1.64599,6.219512195121951,7.45,1,5,1,2,1.9723,l,0,0,1,0
EPL,2022,2023-01-22 14:00:00,Leeds,h,0.374736,0.17114,0.374736,0.17114,7.260869565217392,7.037037037037037,7,5,0,0,1.4442,d,0,1,0,1
EPL,2022,2023-02-05 14:00:00,Leeds,a,1.12331,0.3325,1.12331,0.3325,3.3333333333333335,14.428571428571429,7,1,0,1,2.1578,l,0,0,1,0
EPL,2022,2023-02-08 19:00:00,Leeds,a,0.554798,2.00007,0.554798,2.00007,12.22222222222222,5.65,4,11,2,2,0.3845,d,0,1,0,1
EPL,2022,2023-02-12 14:00:00,Leeds,h,1.89163,1.30375,1.89163,1.30375,11.266666666666667,5.75,5,5,0,2,1.8255,l,0,0,1,0
EPL,2022,2023-02-18 15:00:00,Leeds,a,0.597403,1.53811,0.597403,1.53811,12.117647058823527,10.157894736842104,6,7,0,1,0.5959,l,0,0,1,0
EPL,2022,2023-02-25 15:00:00,Leeds,h,0.720048,0.391128,0.720048,0.391128,5.444444444444445,10.961538461538462,10,2,1,0,1.6297,w,1,0,0,3
EPL,2022,2023-03-04 15:00:00,Leeds,a,0.633995,1.8678,0.633995,1.8678,17.894736842105264,8.44,4,8,0,1,0.4814,l,0,0,1,0
EPL,2022,2023-03-11 15:00:00,Leeds,h,0.596738,1.51388,0.596738,1.51388,11.689655172413794,7.88,9,10,2,2,0.619,d,0,1,0,1
EPL,2022,2023-03-18 15:00:00,Leeds,a,1.6549,2.76358,1.6549,2.76358,18.5,4.466666666666667,3,11,4,2,0.7138,w,1,0,0,3
EPL,2022,2023-04-01 14:00:00,Leeds,a,0.497609,3.29548,0.497609,2.53431,16.8,8.444444444444445,6,6,1,4,0.0723999999999999,l,0,0,1,0
EPL,2022,2023-04-04 18:45:00,Leeds,h,2.43248,0.613917,2.43248,0.613917,5.392857142857143,10.434782608695652,12,4,2,1,2.5911,w,1,0,0,3
EPL,2022,2023-04-09 13:00:00,Leeds,h,1.02075,3.22687,1.02075,3.22687,5.186046511627907,11.0,7,6,1,5,0.2087999999999999,l,0,0,1,0
EPL,2022,2023-04-17 19:00:00,Leeds,h,1.16748,2.65476,1.16748,2.65476,32.35294117647059,4.28125,2,13,1,6,0.4553999999999999,l,0,0,1,0
EPL,2022,2023-04-22 11:30:00,Leeds,a,1.07482,1.43763,1.07482,1.43763,6.3125,12.176470588235292,4,1,1,2,0.9746,l,0,0,1,0
EPL,2022,2023-04-25 19:00:00,Leeds,h,2.09645,2.08594,2.09645,2.08594,7.275862068965517,5.12,2,7,1,1,1.39,d,0,1,0,1
EPL,2022,2023-04-30 13:00:00,Leeds,a,1.33691,2.51723,1.33691,2.51723,6.870967741935484,12.55,9,8,1,4,0.5937,l,0,0,1,0
EPL,2022,2023-05-06 14:00:00,Leeds,a,0.140924,2.83472,0.140924,2.07355,22.842105263157897,7.5,0,14,1,2,0.0489,l,0,0,1,0
EPL,2022,2023-05-13 11:30:00,Leeds,h,2.01567,2.35118,1.2545,0.82884,7.892857142857143,3.6206896551724137,5,9,2,2,1.0808,d,0,1,0,1
EPL,2022,2023-05-21 12:30:00,Leeds,a,0.645828,2.48001,0.645828,2.48001,9.89655172413793,9.705882352941176,8,15,1,3,0.2746,l,0,0,1,0
EPL,2022,2023-05-28 15:30:00,Leeds,h,1.19151,2.03315,1.19151,2.03315,8.689655172413794,13.733333333333333,6,5,1,4,0.7657999999999999,l,0,0,1,0
EPL,2022,2022-08-06 14:00:00,Nottingham Forest,a,0.235825,1.8591,0.235825,1.8591,13.333333333333334,6.08,2,24,0,2,0.2541,l,0,0,1,0
EPL,2022,2022-08-14 13:00:00,Nottingham Forest,h,1.9717,2.08634,1.9717,1.32517,10.8125,8.2,4,7,1,0,1.2978,w,1,0,0,3
EPL,2022,2022-08-20 14:00:00,Nottingham Forest,a,0.918315,1.43408,0.918315,1.43408,15.785714285714286,18.615384615384617,1,8,1,1,0.9539,d,0,1,0,1
EPL,2022,2022-08-28 15:30:00,Nottingham Forest,h,0.801369,2.44473,0.801369,1.68356,9.724137931034482,15.11111111111111,11,6,0,2,0.3642,l,0,0,1,0
EPL,2022,2022-08-31 18:30:00,Nottingham Forest,a,0.729752,3.83759,0.729752,3.83759,46.4,6.391304347826087,1,13,0,6,0.0807,l,0,0,1,0
EPL,2022,2022-09-03 14:00:00,Nottingham Forest,h,1.32895,0.905041,0.567779,0.905041,13.647058823529411,15.6875,6,10,2,3,1.7698,l,0,0,1,0
EPL,2022,2022-09-16 19:00:00,Nottingham Forest,h,1.41541,1.3496,1.41541,1.3496,16.105263157894736,12.11111111111111,2,2,2,3,1.4134000000000002,l,0,0,1,0
EPL,2022,2022-10-03 19:00:00,Nottingham Forest,a,1.22169,1.2497,1.22169,1.2497,21.53846153846154,10.03448275862069,4,7,0,4,1.345,l,0,0,1,0
EPL,2022,2022-10-10 19:00:00,Nottingham Forest,h,0.221346,0.657187,0.221346,0.657187,25.272727272727273,7.136363636363637,0,9,1,1,0.7877000000000001,d,0,1,0,1
EPL,2022,2022-10-15 14:00:00,Nottingham Forest,a,1.24761,1.22368,0.486443,0.462512,9.6,10.5,3,5,0,1,1.3323,l,0,0,1,0
EPL,2022,2022-10-18 18:30:00,Nottingham Forest,a,0.195003,2.10188,0.195003,2.10188,20.0,7.764705882352941,1,15,0,0,0.1505,d,0,1,0,1
EPL,2022,2022-10-22 11:30:00,Nottingham Forest,h,2.50163,2.19752,2.50163,2.19752,24.8,5.45,6,13,1,0,1.6084999999999998,w,1,0,0,3
EPL,2022,2022-10-30 14:00:00,Nottingham Forest,a,0.206127,3.00699,0.206127,3.00699,26.25,7.7894736842105265,2,21,0,5,0.0544,l,0,0,1,0
EPL,2022,2022-11-05 15:00:00,Nottingham Forest,h,1.29696,1.2204,1.29696,0.459234,16.235294117647058,13.357142857142858,10,6,2,2,1.3615,d,0,1,0,1
EPL,2022,2022-11-12 15:00:00,Nottingham Forest,h,1.23752,1.14552,1.23752,0.384356,25.6,8.2,4,3,1,0,1.4003,w,1,0,0,3
EPL,2022,2022-12-27 20:00:00,Nottingham Forest,a,0.477076,2.13668,0.477076,2.13668,41.625,5.695652173913044,2,22,0,3,0.2949,l,0,0,1,0
EPL,2022,2023-01-01 16:30:00,Nottingham Forest,h,0.985219,1.37305,0.985219,1.37305,19.291666666666668,6.136363636363637,10,6,1,1,0.9858,d,0,1,0,1
EPL,2022,2023-01-04 19:30:00,Nottingham Forest,a,1.22324,0.62937,1.22324,0.62937,11.85,5.565217391304348,4,4,1,0,1.9408000000000003,w,1,0,0,3
EPL,2022,2023-01-14 15:00:00,Nottingham Forest,h,1.75313,0.803421,1.75313,0.803421,17.05263157894737,11.625,6,3,2,0,2.102,w,1,0,0,3
EPL,2022,2023-01-21 15:00:00,Nottingham Forest,a,1.57544,1.80549,1.57544,1.80549,10.0,19.5,5,10,1,1,1.1899,d,0,1,0,1
EPL,2022,2023-02-05 14:00:00,Nottingham Forest,h,0.3325,1.12331,0.3325,1.12331,14.428571428571429,3.3333333333333335,1,7,1,0,0.5509999999999999,w,1,0,0,3
EPL,2022,2023-02-11 15:00:00,Nottingham Forest,a,0.686824,1.69704,0.686824,1.69704,11.45,11.217391304347826,6,6,0,2,0.5786,l,0,0,1,0
EPL,2022,2023-02-18 15:00:00,Nottingham Forest,h,1.12735,2.80966,1.12735,2.80966,39.625,7.470588235294118,1,16,1,1,0.2208,d,0,1,0,1
EPL,2022,2023-02-25 15:00:00,Nottingham Forest,a,0.350849,3.05032,0.350849,3.05032,14.692307692307692,10.409090909090908,3,13,0,4,0.0496999999999999,l,0,0,1,0
EPL,2022,2023-03-05 14:00:00,Nottingham Forest,h,0.799733,1.70877,0.799733,0.947603,6.904761904761905,7.909090909090909,5,12,2,2,0.593,d,0,1,0,1
EPL,2022,2023-03-11 15:00:00,Nottingham Forest,a,1.62805,1.73482,0.866885,0.973653,16.263157894736842,8.75,6,10,1,3,1.2992,l,0,0,1,0
EPL,2022,2023-03-17 20:00:00,Nottingham Forest,h,0.531985,2.50027,0.531985,1.7391,10.818181818181818,4.925925925925926,3,15,1,2,0.1872,l,0,0,1,0
EPL,2022,2023-04-01 14:00:00,Nottingham Forest,h,1.11441,0.383739,1.11441,0.383739,16.307692307692307,5.5,5,5,1,1,1.9963,d,0,1,0,1
EPL,2022,2023-04-04 18:45:00,Nottingham Forest,a,0.613917,2.43248,0.613917,2.43248,10.434782608695652,5.392857142857143,4,12,1,2,0.2799,l,0,0,1,0
EPL,2022,2023-04-08 14:00:00,Nottingham Forest,a,0.232452,1.42718,0.232452,1.42718,12.391304347826088,6.052631578947368,1,8,0,2,0.3483,l,0,0,1,0
EPL,2022,2023-04-16 15:30:00,Nottingham Forest,h,1.05289,3.33747,1.05289,3.33747,16.529411764705884,6.888888888888889,5,17,0,2,0.2022,l,0,0,1,0
EPL,2022,2023-04-22 14:00:00,Nottingham Forest,a,0.724666,3.32745,0.724666,3.32745,32.45454545454545,2.5294117647058822,8,11,2,3,0.1197,l,0,0,1,0
EPL,2022,2023-04-26 18:30:00,Nottingham Forest,h,2.43846,2.33064,0.916127,2.33064,20.35,4.52,6,15,3,1,1.4584,w,1,0,0,3
EPL,2022,2023-04-29 14:00:00,Nottingham Forest,a,0.939693,1.32059,0.939693,1.32059,18.75,11.583333333333334,3,5,1,2,0.9708,l,0,0,1,0
EPL,2022,2023-05-08 19:00:00,Nottingham Forest,h,1.91326,3.31096,1.1521,2.54979,13.0,10.857142857142858,8,12,4,3,0.5508,w,1,0,0,3
EPL,2022,2023-05-13 14:00:00,Nottingham Forest,a,1.96797,0.999181,1.96797,0.999181,13.884615384615383,5.15,2,10,2,2,2.1382000000000003,d,0,1,0,1
EPL,2022,2023-05-20 16:30:00,Nottingham Forest,h,1.1397,0.4902,1.1397,0.4902,16.88235294117647,2.789473684210526,5,11,1,0,1.9992,w,1,0,0,3
EPL,2022,2023-05-28 15:30:00,Nottingham Forest,a,0.436439,1.00786,0.436439,1.00786,16.5625,7.380952380952381,1,11,1,1,0.8152999999999999,d,0,1,0,1
